ticker,year,sector,current_ratio,quick_ratio,cash_ratio,operating_cashflow,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,asset_turnover,receivables_turnover,gross_margin,profit_margin,operating_margin,return_on_equity,return_on_assets,eps,p/e,result
ABMD,2018,Healthcare,6.1097240422116945,6.738239421876575,4.525855050438477,2.129023253650102,0.8897962270110462,0.12385282117810743,0.11020377298895379,,0.39732688062239396,6.109848835653794,1.1547219447948545,0.37983221866478933,0.39219097632164435,0.16960911500930678,0.1509175506019638,7.707159543768037,36.21437752346118,0.017058435730608022
ABMD,2019,Healthcare,4.821344353034841,5.504424309057133,3.359866550403761,2.387837889070023,0.875872818057613,0.14171827162950296,0.12412718194238702,,0.6325162643798162,9.089568812758417,0.8962169496459726,0.26384267875523765,0.32315266326329034,0.1905354089196652,0.16688478555022682,29.264037961812225,9.491513444866522,-0.46362094039672963
ABMD,2020,Healthcare,6.388771486254457,7.1523896677295795,4.638747900903791,2.3792618728655257,0.8885982400464364,0.1253679727609431,0.11140175995356363,,0.7975398967701305,9.25990815888293,0.7609441503752603,0.30802858423823526,0.26626415327697195,0.27646361899475924,0.24566508527561162,12.687269545653397,11.441390374798221,1.2612984596471328
ABMD,2021,Healthcare,5.836789400344819,6.429642663139746,4.277756784204436,2.2737535721877142,0.8768386584008901,0.14046066561860066,0.12316134159910984,,1.0777580670799556,12.105727753178117,0.5842538600767886,0.13235054665247628,0.18698511661054226,0.16267744124932562,0.1426418693371483,19.28058476532444,16.531138182051127,-0.027405849091481926
ACN,2018,Technology,1.2519369474577637,1.2519369474577637,0.5202455403053575,0.5713427963964556,0.45232362921089925,1.1817395919005211,0.5345287409906507,-128.11014926376654,0.9494321627952927,4.213778852681253,0.3991977661102873,0.14409475149791912,0.1859248076735144,0.30245643324181004,0.1368081915621196,3.813039390726213,42.07494585382842,0.1948188627277067
ACN,2019,Technology,1.4017476677362215,1.4017476677362215,0.6720298927786496,0.6487734341868449,0.45850002992292616,1.1516942759922393,0.5280518600045044,-196.95939040246742,1.1654976498164318,5.507277658466562,0.32340978353980826,0.11819593806439442,0.1507264153779151,0.30045164458344137,0.13775708803190023,5.008008014301672,37.73971770334218,0.24846805655359633
ACN,2020,Technology,1.3967407576422703,1.3967407576422703,0.554169556466631,0.5990793079233433,0.4836880175415275,1.038391331311635,0.5022574444744322,-274.575360362322,1.4879898475589697,5.475806080020793,0.3003739545968771,0.1078148260703811,0.1422399091443938,0.3316752964534408,0.1604273666090632,6.027581657542798,39.06469469598544,0.43000419418259356
ACN,2021,Technology,1.3382478549759544,1.3382478549759544,0.49888457666071595,0.5936602463949323,0.42393217774261716,1.3241507057621151,0.5613500923531569,-301.8976917958954,2.066882794745308,6.74104966565142,0.24722988596707812,0.08034107904379816,0.11673032655696217,0.39170320797803865,0.16605559398689923,7.999015494784966,41.84215102752396,-0.03895063055625499
ATVI,2017,Communication Services,3.4080645161290324,,2.842258064516129,0.7264516129032258,0.6506988619152712,0.5368092039635566,0.3493011380847289,-28.565656565656564,0.30364792937816437,6.670152091254753,0.8302693458743052,0.31309676499928746,0.4030212341456463,0.1461062711977123,0.09507118438703535,1.6058823529411765,39.07618190779354,-0.27482445647603343
ATVI,2018,Communication Services,2.5015437392795885,,2.0099485420240137,0.6281303602058319,0.6452506928697405,0.5497852401405701,0.3547493071302595,-19.377777777777776,0.3779289493575208,8.84433962264151,0.5866666666666667,0.2004,0.23253333333333334,0.11737602499023819,0.07573696145124717,17.6,2.5952198288657446,0.3236977029744682
ATVI,2019,Communication Services,2.3111279333838,2.3274034822104466,1.6559424678274035,0.6775170325510976,0.6367803242034656,0.5704002808988764,0.36321967579653436,-14.271428571428572,0.3627166014533259,6.269565217391304,0.7679149329634767,0.284789644012945,0.3079056865464632,0.1622191011235955,0.10329793180547792,15.181818181818182,3.8695833354653,0.5386797657386039
ATVI,2020,Communication Services,1.77996177996178,1.7925197925197924,1.3016653016653017,0.6041496041496042,0.5068566530962074,0.9729444092158106,0.4931433469037926,-8.17283950617284,0.4331476323119777,8.808278867102397,0.558496166213208,0.03376205787781351,0.16373979718031165,0.028852251109701965,0.014623955431754874,12.342696629213483,7.486418754011596,-0.27883352096216935
ADM,2017,Consumer Defensive,1.5007149928500716,2.144923550764492,0.03662963370366296,-0.13122868771312288,0.40226070516301615,1.48115,0.5958084434522014,-5.327433628318584,1.2234357086827974,12.204654895666131,0.07320641809692904,0.029131321102124023,0.029690274215821662,0.0886,0.03564029847744323,2.851060132479666,12.391189303729305,0.05092342514024232
ADM,2018,Consumer Defensive,1.554317751565458,2.22200378622397,0.062035823503713415,-0.39697102082423186,0.43657522103779806,1.2866513952519782,0.5617201172807237,-3.9477611940298507,1.462395163306589,11.38375796178344,0.06445345891422266,0.02143267900716495,0.024665454375903388,0.07179300291545189,0.03134304611678069,3.235372313346831,11.492530000152959,0.1825718480718343
ADM,2019,Consumer Defensive,1.7483016304347827,2.496688179347826,0.1695822010869565,-0.40625,0.46484461097641616,1.1478847268320953,0.533588029290035,-5.285714285714286,1.583425170817721,15.310442813165995,0.06466530561742143,0.02799430833951992,0.029757485770848798,0.095358516411148,0.04432689246442828,2.4649604530968396,17.664298663792334,0.10799702002862241
ADM,2020,Consumer Defensive,1.585123309466985,2.314876690533015,0.0639618138424821,-0.47462211614956246,0.45824888021419813,1.1788347075847758,0.5401996847083552,-4.618181818181818,1.6103645872432,15.815925288768739,0.054665527154067285,0.024784399036593893,0.023681143656281562,0.08709659804510457,0.039911918524635284,3.167447369751704,15.456856157703271,0.37352749860105294
ADBE,2018,Technology,1.2479803808424696,1.2479803808424696,0.8364108482400462,,0.5431885760434639,0.840981279989187,0.4568114239565361,-51.34513274336283,0.3314856282809001,4.8083067092651754,1.541528239202658,0.5339977851605758,0.6425249169435215,0.3258768669324863,0.1770125913145626,,,0.18725790696299696
ADBE,2019,Technology,1.477866473149492,1.477866473149492,1.0870827285921625,1.0390058055152396,0.5462032614066875,0.8308202653799759,0.4537967385933125,-36.525862068965516,0.4600148245758524,7.990701001430615,0.9977620624832154,0.4708620535314654,0.3792856503446424,0.396562123039807,0.2166035249547027,10.92962962962963,28.320264205493103,0.5426880437750882
ADBE,2020,Technology,0.7929434745452326,0.7929434745452326,0.509949945061653,0.5398608228543523,0.5071765725845294,0.9716999050332383,0.4928234274154706,-20.81528662420382,0.6197861477699643,8.383061889250815,0.7381100404103201,0.2293285669878769,0.2539633198632266,0.2802469135802469,0.14213466910702244,22.57510729613734,21.130796523873798,0.3793749491373698
ADBE,2021,Technology,1.1292482480169146,1.1292482480169146,0.7507248102008637,0.9367314512525324,0.49881573996511847,1.0047482865515203,0.5011842600348815,-31.910112359550563,0.8410286881092662,11.998528403485007,0.49635730123535,0.16414317389927147,0.17991764333227747,0.2767537331846205,0.13804911820659543,25.24607329842932,24.420828617939264,-0.2460523901837648
ADP,2018,Industrials,1.0694845490723144,1.0694845490723144,,0.08120005880067621,0.11625608693423548,7.601700146381898,0.8837439130657645,-56.20435510887772,0.27216566712799223,4.866979540954755,0.509868767986018,0.19575567642494462,0.25277606183423484,0.45828115906245037,0.053277974268286434,18.10662824207493,6.982234721082838,0.24672005686727225
ADP,2019,Industrials,1.0477153080666255,1.0477153080666255,,0.10044943671041538,0.1468690556739988,5.8087862035395155,0.8531309443260012,-30.943977591036415,0.3602711570131876,5.779789456437144,0.461481764964352,0.17480262505138128,0.23487264532040653,0.4287924620145336,0.06297634397620355,45.856,3.471549540570958,-0.06253774747436483
ADP,2020,Industrials,1.0525504402700772,1.0525504402700772,0.060062462263659404,0.08239318125396519,0.12891373840053286,6.7571251319468875,0.8710862615994671,-23.334103156274058,0.34830749838258007,5.981142130939204,0.4381828400663477,0.15715088623558926,0.2077547327585025,0.42460045556399195,0.05473683205332353,33.83401920438958,4.305530478034569,0.36044543917437427
ADP,2021,Industrials,1.0463819391241158,1.0463819391241158,0.07146027810750115,0.0827022921345359,0.12190501195651894,7.203108173736776,0.8780949880434811,-25.542356377799415,0.38624833007714465,7.562443302086483,0.3859477254854919,0.12561477867967533,0.17481706585629173,0.398002491606664,0.048518498498034704,37.496392496392495,5.297042779149931,0.02889943426782087
AAP,2017,Consumer Cyclical,1.3216933692951918,2.278329185915009,0.17601327173863782,0.20440669784344787,0.30064370222192643,2.326196399955949,0.6993562977780736,-17.0608497205989,0.791729070049113,12.498395331193775,0.4784380566055288,0.052595728683315086,0.08533533522854804,0.13850803143801735,0.04164156735899651,145.414373088685,0.709290996901331,0.46328719993566414
